CANCELLED,temperature_ORIGIN,dewPoint_ORIGIN,visibility_ORIGIN,humidity_ORIGIN,cloudCover_ORIGIN,pressure_ORIGIN,windSpeed_ORIGIN,windBearing_ORIGIN,DEP_DELAY_ORIGIN_1,DEP_DELAY_ORIGIN_2,DEP_DELAY_ORIGIN_3,DEP_DELAY_ORIGIN_4,DEP_DELAY_ORIGIN_5,DEP_DELAY_ORIGIN_6,DEP_DELAY_ORIGIN_7,DEP_DELAY_ORIGIN_8,DEP_DELAY_ORIGIN_9,DEP_DELAY_ORIGIN_10,DEP_DELAY_ORIGIN_11,DEP_DELAY_ORIGIN_12,DEP_DELAY_ORIGIN_13,DEP_DELAY_ORIGIN_14,DEP_DELAY_ORIGIN_15,DEP_DELAY_ORIGIN_16,DEP_DELAY_ORIGIN_17,DEP_DELAY_ORIGIN_18,DEP_DELAY_ORIGIN_19,DEP_DELAY_ORIGIN_20,DEP_DELAY_CARRIER_1,DEP_DELAY_CARRIER_2,DEP_DELAY_CARRIER_3,DEP_DELAY_CARRIER_4,DEP_DELAY_CARRIER_5,DEP_DELAY_CARRIER_ORIGIN_1,DEP_DELAY_CARRIER_ORIGIN_2,DEP_DELAY_CARRIER_ORIGIN_3,DEP_DELAY_CARRIER_ORIGIN_4,DEP_DELAY_CARRIER_ORIGIN_5,DEP_DELAY_CARRIER_ORIGIN_6,DEP_DELAY_CARRIER_ORIGIN_7,DEP_DELAY_CARRIER_ORIGIN_8,DEP_DELAY_CARRIER_ORIGIN_9,DEP_DELAY_CARRIER_ORIGIN_10,DEP_DELAY_DEST_1,DEP_DELAY_DEST_2,DEP_DELAY_DEST_3,DEP_DELAY_DEST_4,DEP_DELAY_DEST_5,DEP_DELAY_DEST_6,DEP_DELAY_DEST_7,DEP_DELAY_DEST_8,DEP_DELAY_DEST_9,DEP_DELAY_DEST_10,DEP_DELAY_DEST_11,DEP_DELAY_DEST_12,DEP_DELAY_DEST_13,DEP_DELAY_DEST_14,DEP_DELAY_DEST_15,temperature_DEST,dewPoint_DEST,visibility_DEST,humidity_DEST,cloudCover_DEST,pressure_DEST,windSpeed_DEST,windBearing_DEST
0.0,70.34,38.79,10.0,0.32,0.7,1017.08,10.94,159.0,32.0,-4.0,-5.0,2.0,30.0,-8.0,101.0,-2.0,-3.0,-4.0,0.0,4.0,9.0,23.0,-1.0,-2.0,-6.0,-2.0,-2.0,-3.0,1440,1440,1440,1440,1440,0.0,184.0,-4.0,45.0,0.0,1440,1440,1440,1440,1440,3.0,-4.0,4.0,57.0,23.0,45.0,3.0,18.0,59.0,6.0,-4.0,4.0,161.0,12.0,-4.0,37.11,28.3,10.0,0.7,1.0,1018.22,23.93,314.0
0.0,70.34,38.79,10.0,0.32,0.7,1017.08,10.94,159.0,32.0,-4.0,-5.0,2.0,30.0,-8.0,101.0,-2.0,-3.0,-4.0,0.0,4.0,9.0,23.0,-1.0,-2.0,-6.0,-2.0,-2.0,-3.0,1440,1440,1440,1440,1440,0.0,184.0,-4.0,45.0,0.0,1440,1440,1440,1440,1440,3.0,-4.0,4.0,57.0,23.0,45.0,3.0,18.0,59.0,6.0,-4.0,4.0,161.0,12.0,-4.0,37.11,28.3,10.0,0.7,1.0,1018.22,23.93,314.0
0.0,70.34,38.79,10.0,0.32,0.7,1017.08,10.94,159.0,32.0,-4.0,-5.0,2.0,30.0,-8.0,101.0,-2.0,-3.0,-4.0,0.0,4.0,9.0,23.0,-1.0,-2.0,-6.0,-2.0,-2.0,-3.0,1440,1440,1440,1440,1440,0.0,184.0,-4.0,45.0,0.0,1440,1440,1440,1440,1440,3.0,-4.0,4.0,57.0,23.0,45.0,3.0,18.0,59.0,6.0,-4.0,4.0,161.0,12.0,-4.0,37.11,28.3,10.0,0.7,1.0,1018.22,23.93,314.0
0.0,56.94,53.06,6.03,0.87,1.0,1007.31,13.59,119.0,2.0,0.0,41.0,112.0,-1.0,3.0,78.0,12.0,3.0,-6.0,48.0,37.0,3.0,-4.0,61.0,0.0,33.0,19.0,-4.0,-1.0,1440,1440,1440,1440,1440,9.0,44.0,1074.0,36.0,329.0,1440,1440,1440,1440,1440,154.0,32.0,31.0,37.0,30.0,61.0,62.0,-1.0,71.0,80.0,19.0,50.0,951.0,23.0,33.0,45.48,24.15,10.0,0.43,0.81,1014.85,29.18,318.0
0.0,56.94,53.06,6.03,0.87,1.0,1007.31,13.59,119.0,2.0,0.0,41.0,112.0,-1.0,3.0,78.0,12.0,3.0,-6.0,48.0,37.0,3.0,-4.0,61.0,0.0,33.0,19.0,-4.0,-1.0,1440,1440,1440,1440,1440,9.0,44.0,1074.0,36.0,329.0,1440,1440,1440,1440,1440,154.0,32.0,31.0,37.0,30.0,61.0,62.0,-1.0,71.0,80.0,19.0,50.0,951.0,23.0,33.0,45.48,24.15,10.0,0.43,0.81,1014.85,29.18,318.0
0.0,56.94,53.06,6.03,0.87,1.0,1007.31,13.59,119.0,2.0,0.0,41.0,112.0,-1.0,3.0,78.0,12.0,3.0,-6.0,48.0,37.0,3.0,-4.0,61.0,0.0,33.0,19.0,-4.0,-1.0,1440,1440,1440,1440,1440,9.0,44.0,1074.0,36.0,329.0,1440,1440,1440,1440,1440,154.0,32.0,31.0,37.0,30.0,61.0,62.0,-1.0,71.0,80.0,19.0,50.0,951.0,23.0,33.0,45.48,24.15,10.0,0.43,0.81,1014.85,29.18,318.0
0.0,41.37,34.25,7.07,0.76,1.0,1010.58,11.67,223.0,34.0,11.0,6.0,-4.0,4.0,10.0,-3.0,36.0,-2.0,23.0,30.0,-2.0,7.0,0.0,107.0,-3.0,5.0,-1.0,-2.0,18.0,1440,1440,1440,1440,1440,-6.0,-1.0,10.0,0.0,-1.0,1440,1440,1440,1440,1440,79.0,-3.0,7.0,1.0,-1.0,11.0,60.0,-1.0,5.0,-8.0,-2.0,6.0,75.0,5.0,-1.0,63.71,21.78,10.0,0.2,0.62,1016.21,5.86,253.0
0.0,41.37,34.25,7.07,0.76,1.0,1010.58,11.67,223.0,34.0,11.0,6.0,-4.0,4.0,10.0,-3.0,36.0,-2.0,23.0,30.0,-2.0,7.0,0.0,107.0,-3.0,5.0,-1.0,-2.0,18.0,1440,1440,1440,1440,1440,-6.0,-1.0,10.0,0.0,-1.0,1440,1440,1440,1440,1440,79.0,-3.0,7.0,1.0,-1.0,11.0,60.0,-1.0,5.0,-8.0,-2.0,6.0,75.0,5.0,-1.0,63.71,21.78,10.0,0.2,0.62,1016.21,5.86,253.0
0.0,41.37,34.25,7.07,0.76,1.0,1010.58,11.67,223.0,34.0,11.0,6.0,-4.0,4.0,10.0,-3.0,36.0,-2.0,23.0,30.0,-2.0,7.0,0.0,107.0,-3.0,5.0,-1.0,-2.0,18.0,1440,1440,1440,1440,1440,-6.0,-1.0,10.0,0.0,-1.0,1440,1440,1440,1440,1440,79.0,-3.0,7.0,1.0,-1.0,11.0,60.0,-1.0,5.0,-8.0,-2.0,6.0,75.0,5.0,-1.0,63.71,21.78,10.0,0.2,0.62,1016.21,5.86,253.0
0.0,62.14,43.99,10.0,0.51,0.28,1016.09,12.82,284.0,-3.0,-6.0,0.0,10.0,44.0,0.0,-7.0,-11.0,0.0,-7.0,-5.0,6.0,11.0,-5.0,-4.0,-3.0,-2.0,-4.0,-4.0,-1.0,1440,1440,1440,1440,1440,-4.0,-5.0,-3.0,18.0,-6.0,1440,1440,1440,1440,1440,8.0,17.0,11.0,-2.0,-2.0,-9.0,-5.0,-3.0,23.0,0.0,-6.0,-10.0,-2.0,0.0,-9.0,73.83,40.76,10.0,0.3,0.2,1009.98,18.79,174.0
0.0,62.14,43.99,10.0,0.51,0.28,1016.09,12.82,284.0,-3.0,-6.0,0.0,10.0,44.0,0.0,-7.0,-11.0,0.0,-7.0,-5.0,6.0,11.0,-5.0,-4.0,-3.0,-2.0,-4.0,-4.0,-1.0,1440,1440,1440,1440,1440,-4.0,-5.0,-3.0,18.0,-6.0,1440,1440,1440,1440,1440,8.0,17.0,11.0,-2.0,-2.0,-9.0,-5.0,-3.0,23.0,0.0,-6.0,-10.0,-2.0,0.0,-9.0,73.83,40.76,10.0,0.3,0.2,1009.98,18.79,174.0
0.0,62.14,43.99,10.0,0.51,0.28,1016.09,12.82,284.0,-3.0,-6.0,0.0,10.0,44.0,0.0,-7.0,-11.0,0.0,-7.0,-5.0,6.0,11.0,-5.0,-4.0,-3.0,-2.0,-4.0,-4.0,-1.0,1440,1440,1440,1440,1440,-4.0,-5.0,-3.0,18.0,-6.0,1440,1440,1440,1440,1440,8.0,17.0,11.0,-2.0,-2.0,-9.0,-5.0,-3.0,23.0,0.0,-6.0,-10.0,-2.0,0.0,-9.0,73.83,40.76,10.0,0.3,0.2,1009.98,18.79,174.0
0.0,71.66,39.33,10.0,0.31,0.52,1017.48,4.9,205.0,-5.0,-7.0,-3.0,-6.0,-5.0,8.0,1.0,-8.0,3.0,-5.0,-1.0,-2.0,-1.0,-8.0,-6.0,-3.0,17.0,-4.0,-5.0,0.0,1440,1440,1440,1440,1440,-3.0,-5.0,-4.0,-4.0,-3.0,1440,1440,1440,1440,1440,7.0,-1.0,-1.0,6.0,17.0,-9.0,15.0,0.0,6.0,6.0,5.0,-2.0,4.0,-4.0,-3.0,71.37,57.8,10.0,0.62,0.69,1008.62,14.71,171.0
0.0,71.66,39.33,10.0,0.31,0.52,1017.48,4.9,205.0,-5.0,-7.0,-3.0,-6.0,-5.0,8.0,1.0,-8.0,3.0,-5.0,-1.0,-2.0,-1.0,-8.0,-6.0,-3.0,17.0,-4.0,-5.0,0.0,1440,1440,1440,1440,1440,-3.0,-5.0,-4.0,-4.0,-3.0,1440,1440,1440,1440,1440,7.0,-1.0,-1.0,6.0,17.0,-9.0,15.0,0.0,6.0,6.0,5.0,-2.0,4.0,-4.0,-3.0,71.37,57.8,10.0,0.62,0.69,1008.62,14.71,171.0
0.0,71.66,39.33,10.0,0.31,0.52,1017.48,4.9,205.0,-5.0,-7.0,-3.0,-6.0,-5.0,8.0,1.0,-8.0,3.0,-5.0,-1.0,-2.0,-1.0,-8.0,-6.0,-3.0,17.0,-4.0,-5.0,0.0,1440,1440,1440,1440,1440,-3.0,-5.0,-4.0,-4.0,-3.0,1440,1440,1440,1440,1440,7.0,-1.0,-1.0,6.0,17.0,-9.0,15.0,0.0,6.0,6.0,5.0,-2.0,4.0,-4.0,-3.0,71.37,57.8,10.0,0.62,0.69,1008.62,14.71,171.0
0.0,57.31,47.16,6.3,0.69,0.96,1013.16,1.18,183.0,-4.0,-1.0,4.0,-3.0,182.0,-1.0,4.0,3.0,0.0,-6.0,-4.0,-6.0,34.0,-3.0,43.0,0.0,35.0,39.0,5.0,8.0,1440,1440,1440,1440,1440,1.0,36.0,-1.0,-3.0,6.0,1440,1440,1440,1440,1440,-10.0,971.0,34.0,-5.0,39.0,6.0,-5.0,-4.0,37.0,2.0,5.0,3.0,7.0,54.0,-6.0,57.69,42.07,10.0,0.56,0.78,1015.46,20.31,320.0
0.0,57.31,47.16,6.3,0.69,0.96,1013.16,1.18,183.0,-4.0,-1.0,4.0,-3.0,182.0,-1.0,4.0,3.0,0.0,-6.0,-4.0,-6.0,34.0,-3.0,43.0,0.0,35.0,39.0,5.0,8.0,1440,1440,1440,1440,1440,1.0,36.0,-1.0,-3.0,6.0,1440,1440,1440,1440,1440,-10.0,971.0,34.0,-5.0,39.0,6.0,-5.0,-4.0,37.0,2.0,5.0,3.0,7.0,54.0,-6.0,57.69,42.07,10.0,0.56,0.78,1015.46,20.31,320.0
0.0,57.31,47.16,6.3,0.69,0.96,1013.16,1.18,183.0,-4.0,-1.0,4.0,-3.0,182.0,-1.0,4.0,3.0,0.0,-6.0,-4.0,-6.0,34.0,-3.0,43.0,0.0,35.0,39.0,5.0,8.0,1440,1440,1440,1440,1440,1.0,36.0,-1.0,-3.0,6.0,1440,1440,1440,1440,1440,-10.0,971.0,34.0,-5.0,39.0,6.0,-5.0,-4.0,37.0,2.0,5.0,3.0,7.0,54.0,-6.0,57.69,42.07,10.0,0.56,0.78,1015.46,20.31,320.0
0.0,52.24,40.78,10.0,0.65,0.77,1013.04,10.36,321.0,0.0,14.0,-2.0,2.0,9.0,-7.0,-8.0,0.0,18.0,21.0,-2.0,4.0,13.0,-5.0,113.0,-3.0,-5.0,-2.0,1.0,0.0,1440,1440,1440,1440,1440,8.0,-1.0,10.0,-1.0,-6.0,1440,1440,1440,1440,1440,-4.0,-5.0,-1.0,13.0,-3.0,-2.0,-2.0,-7.0,9.0,15.0,-3.0,-8.0,2.0,-1.0,-4.0,64.3,40.76,10.0,0.42,0.19,1013.35,12.88,152.0
0.0,52.24,40.78,10.0,0.65,0.77,1013.04,10.36,321.0,0.0,14.0,-2.0,2.0,9.0,-7.0,-8.0,0.0,18.0,21.0,-2.0,4.0,13.0,-5.0,113.0,-3.0,-5.0,-2.0,1.0,0.0,1440,1440,1440,1440,1440,8.0,-1.0,10.0,-1.0,-6.0,1440,1440,1440,1440,1440,-4.0,-5.0,-1.0,13.0,-3.0,-2.0,-2.0,-7.0,9.0,15.0,-3.0,-8.0,2.0,-1.0,-4.0,64.3,40.76,10.0,0.42,0.19,1013.35,12.88,152.0
0.0,52.24,40.78,10.0,0.65,0.77,1013.04,10.36,321.0,0.0,14.0,-2.0,2.0,9.0,-7.0,-8.0,0.0,18.0,21.0,-2.0,4.0,13.0,-5.0,113.0,-3.0,-5.0,-2.0,1.0,0.0,1440,1440,1440,1440,1440,8.0,-1.0,10.0,-1.0,-6.0,1440,1440,1440,1440,1440,-4.0,-5.0,-1.0,13.0,-3.0,-2.0,-2.0,-7.0,9.0,15.0,-3.0,-8.0,2.0,-1.0,-4.0,64.3,40.76,10.0,0.42,0.19,1013.35,12.88,152.0
0.0,61.37,41.64,10.0,0.48,0.26,1020.36,12.18,119.0,0.0,-4.0,-5.0,2.0,-1.0,-7.0,-5.0,-3.0,-6.0,-7.0,20.0,28.0,-2.0,19.0,1.0,-7.0,-1.0,0.0,-5.0,-3.0,1440,1440,1440,1440,1440,7.0,-5.0,0.0,-7.0,-5.0,1440,1440,1440,1440,1440,11.0,35.0,28.0,-4.0,19.0,123.0,-1.0,117.0,97.0,4.0,9.0,6.0,14.0,-5.0,-7.0,73.46,37.39,10.0,0.27,0.26,1005.86,22.54,267.0
0.0,61.37,41.64,10.0,0.48,0.26,1020.36,12.18,119.0,0.0,-4.0,-5.0,2.0,-1.0,-7.0,-5.0,-3.0,-6.0,-7.0,20.0,28.0,-2.0,19.0,1.0,-7.0,-1.0,0.0,-5.0,-3.0,1440,1440,1440,1440,1440,7.0,-5.0,0.0,-7.0,-5.0,1440,1440,1440,1440,1440,11.0,35.0,28.0,-4.0,19.0,123.0,-1.0,117.0,97.0,4.0,9.0,6.0,14.0,-5.0,-7.0,73.46,37.39,10.0,0.27,0.26,1005.86,22.54,267.0
0.0,61.37,41.64,10.0,0.48,0.26,1020.36,12.18,119.0,0.0,-4.0,-5.0,2.0,-1.0,-7.0,-5.0,-3.0,-6.0,-7.0,20.0,28.0,-2.0,19.0,1.0,-7.0,-1.0,0.0,-5.0,-3.0,1440,1440,1440,1440,1440,7.0,-5.0,0.0,-7.0,-5.0,1440,1440,1440,1440,1440,11.0,35.0,28.0,-4.0,19.0,123.0,-1.0,117.0,97.0,4.0,9.0,6.0,14.0,-5.0,-7.0,73.46,37.39,10.0,0.27,0.26,1005.86,22.54,267.0
0.0,68.06,53.86,9.89,0.6,0.73,1008.82,17.35,201.0,12.0,-4.0,1.0,72.0,36.0,15.0,-4.0,0.0,26.0,-5.0,39.0,-6.0,20.0,87.0,2.0,1.0,-2.0,16.0,6.0,-1.0,1440,1440,1440,1440,1440,-4.0,24.0,-1.0,-1.0,-2.0,1440,1440,1440,1440,1440,-5.0,-8.0,-6.0,-6.0,-4.0,2.0,-2.0,-2.0,-5.0,-2.0,-3.0,-6.0,0.0,36.0,6.0,61.9,36.6,10.0,0.39,0.29,1018.71,16.06,323.0
0.0,68.06,53.86,9.89,0.6,0.73,1008.82,17.35,201.0,12.0,-4.0,1.0,72.0,36.0,15.0,-4.0,0.0,26.0,-5.0,39.0,-6.0,20.0,87.0,2.0,1.0,-2.0,16.0,6.0,-1.0,1440,1440,1440,1440,1440,-4.0,24.0,-1.0,-1.0,-2.0,1440,1440,1440,1440,1440,-5.0,-8.0,-6.0,-6.0,-4.0,2.0,-2.0,-2.0,-5.0,-2.0,-3.0,-6.0,0.0,36.0,6.0,61.9,36.6,10.0,0.39,0.29,1018.71,16.06,323.0
0.0,68.06,53.86,9.89,0.6,0.73,1008.82,17.35,201.0,12.0,-4.0,1.0,72.0,36.0,15.0,-4.0,0.0,26.0,-5.0,39.0,-6.0,20.0,87.0,2.0,1.0,-2.0,16.0,6.0,-1.0,1440,1440,1440,1440,1440,-4.0,24.0,-1.0,-1.0,-2.0,1440,1440,1440,1440,1440,-5.0,-8.0,-6.0,-6.0,-4.0,2.0,-2.0,-2.0,-5.0,-2.0,-3.0,-6.0,0.0,36.0,6.0,61.9,36.6,10.0,0.39,0.29,1018.71,16.06,323.0
0.0,57.23,40.85,10.0,0.54,0.8,1008.12,10.14,334.0,26.0,-4.0,-3.0,-5.0,72.0,-5.0,-1.0,-3.0,-3.0,-4.0,27.0,23.0,10.0,18.0,1.0,-1.0,-4.0,-1.0,10.0,-3.0,1440,1440,1440,1440,1440,-6.0,-5.0,4.0,69.0,-7.0,1440,1440,1440,1440,1440,68.0,-4.0,23.0,-5.0,-4.0,-1.0,-7.0,-1.0,-5.0,16.0,-6.0,286.0,-2.0,0.0,-3.0,71.75,32.01,10.0,0.23,0.0,1015.98,1.94,168.0
0.0,57.23,40.85,10.0,0.54,0.8,1008.12,10.14,334.0,26.0,-4.0,-3.0,-5.0,72.0,-5.0,-1.0,-3.0,-3.0,-4.0,27.0,23.0,10.0,18.0,1.0,-1.0,-4.0,-1.0,10.0,-3.0,1440,1440,1440,1440,1440,-6.0,-5.0,4.0,69.0,-7.0,1440,1440,1440,1440,1440,68.0,-4.0,23.0,-5.0,-4.0,-1.0,-7.0,-1.0,-5.0,16.0,-6.0,286.0,-2.0,0.0,-3.0,71.75,32.01,10.0,0.23,0.0,1015.98,1.94,168.0
0.0,57.23,40.85,10.0,0.54,0.8,1008.12,10.14,334.0,26.0,-4.0,-3.0,-5.0,72.0,-5.0,-1.0,-3.0,-3.0,-4.0,27.0,23.0,10.0,18.0,1.0,-1.0,-4.0,-1.0,10.0,-3.0,1440,1440,1440,1440,1440,-6.0,-5.0,4.0,69.0,-7.0,1440,1440,1440,1440,1440,68.0,-4.0,23.0,-5.0,-4.0,-1.0,-7.0,-1.0,-5.0,16.0,-6.0,286.0,-2.0,0.0,-3.0,71.75,32.01,10.0,0.23,0.0,1015.98,1.94,168.0
0.0,67.01,39.56,10.0,0.37,0.21,1014.4,13.34,319.0,0.0,-5.0,-6.0,2.0,-3.0,-2.0,-3.0,-7.0,-2.0,-7.0,-5.0,-3.0,-4.0,-2.0,0.0,22.0,-8.0,-8.0,-8.0,0.0,1440,1440,1440,1440,1440,-5.0,-9.0,-7.0,18.0,-7.0,1440,1440,1440,1440,1440,31.0,-5.0,-3.0,-5.0,22.0,-1.0,-6.0,-3.0,-6.0,52.0,-9.0,-13.0,0.0,-5.0,-9.0,79.38,41.57,10.0,0.26,0.22,1009.97,21.01,171.0
0.0,67.01,39.56,10.0,0.37,0.21,1014.4,13.34,319.0,0.0,-5.0,-6.0,2.0,-3.0,-2.0,-3.0,-7.0,-2.0,-7.0,-5.0,-3.0,-4.0,-2.0,0.0,22.0,-8.0,-8.0,-8.0,0.0,1440,1440,1440,1440,1440,-5.0,-9.0,-7.0,18.0,-7.0,1440,1440,1440,1440,1440,31.0,-5.0,-3.0,-5.0,22.0,-1.0,-6.0,-3.0,-6.0,52.0,-9.0,-13.0,0.0,-5.0,-9.0,79.38,41.57,10.0,0.26,0.22,1009.97,21.01,171.0
0.0,67.01,39.56,10.0,0.37,0.21,1014.4,13.34,319.0,0.0,-5.0,-6.0,2.0,-3.0,-2.0,-3.0,-7.0,-2.0,-7.0,-5.0,-3.0,-4.0,-2.0,0.0,22.0,-8.0,-8.0,-8.0,0.0,1440,1440,1440,1440,1440,-5.0,-9.0,-7.0,18.0,-7.0,1440,1440,1440,1440,1440,31.0,-5.0,-3.0,-5.0,22.0,-1.0,-6.0,-3.0,-6.0,52.0,-9.0,-13.0,0.0,-5.0,-9.0,79.38,41.57,10.0,0.26,0.22,1009.97,21.01,171.0
0.0,74.13,36.5,10.0,0.25,0.22,1017.19,7.46,285.0,-3.0,-7.0,15.0,1.0,8.0,0.0,0.0,4.0,-9.0,-9.0,-2.0,0.0,-5.0,-6.0,-5.0,-6.0,-5.0,-4.0,26.0,7.0,1440,1440,1440,1440,1440,6.0,-9.0,-6.0,-10.0,-9.0,1440,1440,1440,1440,1440,11.0,-5.0,0.0,-7.0,-6.0,-5.0,-4.0,-2.0,-2.0,-2.0,-3.0,85.0,15.0,47.0,-2.0,81.3,54.48,9.94,0.4,0.0,1008.84,22.78,174.0
0.0,74.13,36.5,10.0,0.25,0.22,1017.19,7.46,285.0,-3.0,-7.0,15.0,1.0,8.0,0.0,0.0,4.0,-9.0,-9.0,-2.0,0.0,-5.0,-6.0,-5.0,-6.0,-5.0,-4.0,26.0,7.0,1440,1440,1440,1440,1440,6.0,-9.0,-6.0,-10.0,-9.0,1440,1440,1440,1440,1440,11.0,-5.0,0.0,-7.0,-6.0,-5.0,-4.0,-2.0,-2.0,-2.0,-3.0,85.0,15.0,47.0,-2.0,81.3,54.48,9.94,0.4,0.0,1008.84,22.78,174.0
0.0,74.13,36.5,10.0,0.25,0.22,1017.19,7.46,285.0,-3.0,-7.0,15.0,1.0,8.0,0.0,0.0,4.0,-9.0,-9.0,-2.0,0.0,-5.0,-6.0,-5.0,-6.0,-5.0,-4.0,26.0,7.0,1440,1440,1440,1440,1440,6.0,-9.0,-6.0,-10.0,-9.0,1440,1440,1440,1440,1440,11.0,-5.0,0.0,-7.0,-6.0,-5.0,-4.0,-2.0,-2.0,-2.0,-3.0,85.0,15.0,47.0,-2.0,81.3,54.48,9.94,0.4,0.0,1008.84,22.78,174.0
0.0,80.35,44.57,10.0,0.28,0.0,1018.68,5.9,224.0,-2.0,-4.0,27.0,-3.0,11.0,41.0,7.0,-4.0,14.0,-2.0,-3.0,-2.0,-2.0,-1.0,4.0,0.0,18.0,-5.0,-5.0,5.0,1440,1440,1440,1440,1440,-8.0,20.0,25.0,0.0,44.0,1440,1440,1440,1440,1440,32.0,-1.0,-2.0,-8.0,18.0,-2.0,-4.0,-7.0,-5.0,6.0,-6.0,0.0,-4.0,-5.0,-2.0,78.21,56.03,10.0,0.47,0.53,1007.55,20.27,166.0
0.0,80.35,44.57,10.0,0.28,0.0,1018.68,5.9,224.0,-2.0,-4.0,27.0,-3.0,11.0,41.0,7.0,-4.0,14.0,-2.0,-3.0,-2.0,-2.0,-1.0,4.0,0.0,18.0,-5.0,-5.0,5.0,1440,1440,1440,1440,1440,-8.0,20.0,25.0,0.0,44.0,1440,1440,1440,1440,1440,32.0,-1.0,-2.0,-8.0,18.0,-2.0,-4.0,-7.0,-5.0,6.0,-6.0,0.0,-4.0,-5.0,-2.0,78.21,56.03,10.0,0.47,0.53,1007.55,20.27,166.0
0.0,80.35,44.57,10.0,0.28,0.0,1018.68,5.9,224.0,-2.0,-4.0,27.0,-3.0,11.0,41.0,7.0,-4.0,14.0,-2.0,-3.0,-2.0,-2.0,-1.0,4.0,0.0,18.0,-5.0,-5.0,5.0,1440,1440,1440,1440,1440,-8.0,20.0,25.0,0.0,44.0,1440,1440,1440,1440,1440,32.0,-1.0,-2.0,-8.0,18.0,-2.0,-4.0,-7.0,-5.0,6.0,-6.0,0.0,-4.0,-5.0,-2.0,78.21,56.03,10.0,0.47,0.53,1007.55,20.27,166.0
0.0,82.49,45.06,9.84,0.27,0.22,1017.77,6.59,172.0,12.0,-2.0,-2.0,-6.0,80.0,-2.0,-6.0,7.0,-8.0,0.0,-6.0,3.0,-1.0,-4.0,8.0,0.0,-4.0,0.0,-6.0,0.0,1440,1440,1440,1440,1440,8.0,-5.0,19.0,-6.0,-6.0,1440,1440,1440,1440,1440,-3.0,2.0,-4.0,-6.0,96.0,-1.0,-3.0,-5.0,-6.0,6.0,20.0,-4.0,-1.0,-5.0,-3.0,76.88,52.89,10.0,0.43,0.63,1006.16,8.08,207.0
0.0,82.49,45.06,9.84,0.27,0.22,1017.77,6.59,172.0,12.0,-2.0,-2.0,-6.0,80.0,-2.0,-6.0,7.0,-8.0,0.0,-6.0,3.0,-1.0,-4.0,8.0,0.0,-4.0,0.0,-6.0,0.0,1440,1440,1440,1440,1440,8.0,-5.0,19.0,-6.0,-6.0,1440,1440,1440,1440,1440,-3.0,2.0,-4.0,-6.0,96.0,-1.0,-3.0,-5.0,-6.0,6.0,20.0,-4.0,-1.0,-5.0,-3.0,76.88,52.89,10.0,0.43,0.63,1006.16,8.08,207.0
0.0,82.49,45.06,9.84,0.27,0.22,1017.77,6.59,172.0,12.0,-2.0,-2.0,-6.0,80.0,-2.0,-6.0,7.0,-8.0,0.0,-6.0,3.0,-1.0,-4.0,8.0,0.0,-4.0,0.0,-6.0,0.0,1440,1440,1440,1440,1440,8.0,-5.0,19.0,-6.0,-6.0,1440,1440,1440,1440,1440,-3.0,2.0,-4.0,-6.0,96.0,-1.0,-3.0,-5.0,-6.0,6.0,20.0,-4.0,-1.0,-5.0,-3.0,76.88,52.89,10.0,0.43,0.63,1006.16,8.08,207.0
0.0,75.49,42.9,10.0,0.31,0.54,1018.26,11.9,243.0,-4.0,1.0,-5.0,0.0,-5.0,-12.0,2.0,-6.0,0.0,-3.0,-1.0,-3.0,0.0,-1.0,-8.0,-5.0,-5.0,-12.0,0.0,-5.0,1440,1440,1440,1440,1440,-5.0,-4.0,34.0,-3.0,37.0,1440,1440,1440,1440,1440,68.0,-9.0,-1.0,-6.0,0.0,1.0,-8.0,-3.0,-5.0,-4.0,-13.0,0.0,-7.0,8.0,-1.0,76.9,28.63,10.0,0.17,0.69,1012.68,14.77,185.0
0.0,75.49,42.9,10.0,0.31,0.54,1018.26,11.9,243.0,-4.0,1.0,-5.0,0.0,-5.0,-12.0,2.0,-6.0,0.0,-3.0,-1.0,-3.0,0.0,-1.0,-8.0,-5.0,-5.0,-12.0,0.0,-5.0,1440,1440,1440,1440,1440,-5.0,-4.0,34.0,-3.0,37.0,1440,1440,1440,1440,1440,68.0,-9.0,-1.0,-6.0,0.0,1.0,-8.0,-3.0,-5.0,-4.0,-13.0,0.0,-7.0,8.0,-1.0,76.9,28.63,10.0,0.17,0.69,1012.68,14.77,185.0
0.0,75.49,42.9,10.0,0.31,0.54,1018.26,11.9,243.0,-4.0,1.0,-5.0,0.0,-5.0,-12.0,2.0,-6.0,0.0,-3.0,-1.0,-3.0,0.0,-1.0,-8.0,-5.0,-5.0,-12.0,0.0,-5.0,1440,1440,1440,1440,1440,-5.0,-4.0,34.0,-3.0,37.0,1440,1440,1440,1440,1440,68.0,-9.0,-1.0,-6.0,0.0,1.0,-8.0,-3.0,-5.0,-4.0,-13.0,0.0,-7.0,8.0,-1.0,76.9,28.63,10.0,0.17,0.69,1012.68,14.77,185.0
