Weather,meteo_2010_2010-01-28T06:0.000000,0.000000,0.000000
JAN,locatedIn,state_MS:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T18:0.000000,0.000000,0.000000
City,city_North_Bend_OR:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T19:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T10:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T11:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T12:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T13:0.000000,0.000000,0.000000
Airport,FAI:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T14:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T15:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T16:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T17:0.000000,0.000000,0.000000
Airport,FAR:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-28T20:0.000000,0.000000,0.000000
RKS,locatedIn,city_Rock_Springs_WY:0.000000,0.000000,0.000000
Airport,FAT:0.000000,0.000000,0.000000
Airport,FAY:0.000000,0.000000,0.000000
city_Pittsburgh_PA,locatedIn,state_PA:0.000000,0.000000,0.000000
GeoLocation,city_Austin_TX:0.000000,0.000000,0.000000
AMA,locatedIn,state_TX:0.000000,0.000000,0.000000
Airport,FCA:0.000000,0.000000,0.000000
city_Aguadilla_PR,locatedIn,state_PR:0.000000,0.000000,0.000000
City,city_Hattiesburg-Laurel_MS:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T21:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T20:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T23:0.000000,0.000000,0.000000
ACY,serveCity,city_Atlantic_City_NJ:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T22:0.000000,0.000000,0.000000
BGM,serveCity,city_Binghamton_NY:0.000000,0.000000,0.000000
dep_2010-01-21_67,hasFlight,Flight67:0.000000,0.000000,0.000000
City,city_Houston_TX:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T18:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T17:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T19:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T10:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T12:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T11:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T14:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T13:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T16:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T15:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T21:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T22:0.000000,0.000000,0.000000
City,city_Chantilly_VA:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T20:0.000000,0.000000,0.000000
city_Atlanta_GA,locatedIn,state_GA:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-04T23:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T07:0.000000,0.000000,0.000000
City,city_Missoula_MT:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T06:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T09:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T08:0.000000,0.000000,0.000000
dep_2010-01-21_1927,hasDest,DFW:0.000000,0.000000,0.000000
GeoLocation,YAK:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T01:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T00:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T03:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T02:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T05:0.000000,0.000000,0.000000
Weather,meteo_2010_2010-01-16T04:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T21:0.000000,0.000000,0.000000
LAR,serveCity,city_Laramie_WY:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T22:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T20:0.000000,0.000000,0.000000
dep_2010-01-31_1927,hasCarrier,DL:0.000000,0.000000,0.000000
GeoLocation,GUC:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T23:0.000000,0.000000,0.000000
City,city_Springfield_IL:0.000000,0.000000,0.000000
dep_2010-01-19_67,hasDest,DFW:0.000000,0.000000,0.000000
GeoLocation,GUM:0.000000,0.000000,0.000000
dep_2010-01-14_1927,hasOrigin,ATL:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T18:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T10:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T17:0.000000,0.000000,0.000000
2010,hasWeather,meteo_2010_2010-01-21T11:0.000000,0.000000,0.000000
CloudWeather,meteo_2010_2010-01-22T16:0.000000,0.000000,0.000000
